name,pct_change,total_mv,up_num,down_num
国产软件,2.42,323834356.8,184.0,47.0
小金属概念,0.88,274933179.2,81.0,30.0
基因测序,2.47,52098089.6,45.0,8.0
在线旅游,0.58,21283174.4,18.0,6.0
氟化工,0.73,58241947.2,22.0,10.0
阿里概念,2.13,299657950.4,93.0,17.0
举牌,0.69,20628782.3,8.0,5.0
京津冀,1.49,56651686.4,48.0,6.0
国企改革,1.39,3605956531.2,1139.0,187.0
燃料电池,1.48,258067259.2,110.0,34.0
智能家居,1.11,360496644.8,109.0,42.0
超导概念,1.86,23095096.4,14.0,1.0
粤港自贸,1.61,103192584.0,63.0,9.0
独家药品,0.96,72673771.2,31.0,10.0
病毒防治,1.38,147837534.4,103.0,18.0
蓝宝石,2.15,54099937.6,18.0,1.0
沪企改革,1.72,95989001.6,36.0,4.0
彩票概念,1.95,37959640.0,20.0,1.0
生态农业,1.44,26681382.3,38.0,2.0
医疗器械概念,1.62,451709952.0,254.0,52.0
国家安防,1.87,167676129.6,93.0,26.0
苹果概念,1.19,278886539.2,84.0,41.0
电商概念,1.24,632578739.2,268.0,60.0
婴童概念,1.43,120367411.2,115.0,25.0
在线教育,2.06,156908262.4,85.0,30.0
智能电视,1.93,29447673.6,10.0,3.0
网络安全,2.71,490439884.8,115.0,19.0
养老概念,2.06,279595424.0,101.0,16.0
特斯拉,1.44,473073152.0,154.0,55.0
上海自贸,1.14,93422604.8,29.0,5.0
手游概念,1.35,79459489.6,33.0,14.0
智能穿戴,1.19,286824038.4,75.0,37.0
智能机器,1.1,354379865.6,115.0,57.0
创业成份,2.02,608278272.0,76.0,24.0
互联金融,1.87,1906241766.4,167.0,39.0
B股,0.73,43674723.2,54.0,10.0
中超概念,1.51,20937681.3,7.0,1.0
大数据,2.2,510646118.4,250.0,54.0
土地流转,1.87,43331080.0,46.0,2.0
北斗导航,1.63,91127294.4,60.0,16.0
智慧城市,2.23,255188358.4,173.0,40.0
通用航空,1.75,108362249.6,33.0,7.0
海洋经济,1.48,70675865.6,24.0,1.0
地热能,1.36,9095928.0,12.0,1.0
3D打印,1.45,59471528.0,48.0,16.0
石墨烯,1.87,81833092.8,58.0,12.0
中药概念,1.28,188593404.8,127.0,17.0
食品安全,1.4,32796875.2,36.0,7.0
上证180_,1.23,4128238361.6,129.0,45.0
上证50_,1.32,2647464320.0,36.0,12.0
央视50_,1.15,1524873625.6,35.0,13.0
油气设服,1.22,195404518.4,47.0,15.0
参股保险,1.67,570668518.4,69.0,12.0
页岩气,1.13,267532499.2,31.0,8.0
海工装备,0.95,114796734.4,32.0,9.0
参股新三板,1.5,140844307.2,87.0,13.0
水利建设,1.32,206038188.8,84.0,21.0
融资融券,1.63,9124261068.8,2938.0,680.0
风能,1.36,634198092.8,185.0,33.0
长江三角,1.4,829603148.8,341.0,56.0
铁路基建,1.32,294298756.8,97.0,20.0
西部大开发,1.51,1065442022.4,479.0,106.0
太阳能,2.01,756180966.4,350.0,50.0
智能电网,1.54,185527446.4,142.0,30.0
LED,1.1,134909276.8,65.0,26.0
云计算,3.01,808764672.0,193.0,35.0
稀土永磁,0.29,95135942.4,35.0,27.0
核能核电,1.55,280287502.4,117.0,19.0
锂电池,1.33,756601523.2,303.0,70.0
预盈预增,1.32,1718369689.6,958.0,323.0
预亏预减,1.69,1121354752.0,1063.0,196.0
深成500,1.6,2218421632.0,416.0,80.0
股权激励,1.7,453720192.0,151.0,49.0
滨海新区,1.76,20442475.8,20.0,2.0
移动支付,2.19,341727947.2,64.0,10.0
物联网,1.73,827021644.8,276.0,82.0
机构重仓,1.35,4196380134.4,765.0,174.0
深圳特区,1.6,940747443.2,265.0,69.0
生物疫苗,1.13,102461964.8,58.0,11.0
黄金概念,1.04,156030654.4,47.0,9.0
基金重仓,1.2,713005286.4,54.0,21.0
QFII重仓,1.11,330951972.8,196.0,71.0
成渝特区,1.65,223218611.2,76.0,8.0
转债标的,1.53,752832972.8,383.0,103.0
参股银行,1.48,1110708556.8,196.0,25.0
参股期货,2.07,303834563.2,46.0,1.0
新材料,1.27,403991086.4,268.0,74.0
社保重仓,1.11,42162107.2,22.0,6.0
稀缺资源,0.86,304899006.4,59.0,18.0
参股券商,1.4,401267158.4,114.0,17.0
化工原料,0.93,111952662.4,54.0,13.0
ST股,1.07,46540886.4,75.0,31.0
网络游戏,1.84,97479320.0,51.0,18.0
创投,1.47,455455283.2,246.0,47.0
中字头,0.98,1610328627.2,89.0,16.0
次新股,1.42,85354646.4,65.0,27.0
HS300_,1.34,5621340108.8,228.0,66.0
AH股,0.98,3274505472.0,117.0,29.0
AB股,1.46,135180939.2,62.0,8.0
节能环保,1.19,359109297.6,322.0,71.0
新能源,1.65,574033664.0,179.0,25.0
煤化工,1.35,237883806.4,71.0,2.0
军工,1.35,591912883.2,382.0,108.0
DeepSeek概念,8.05,164529214.4,63.0,1.0
小红书概念,3.26,48503035.2,53.0,6.0
首发经济,4.18,31215041.6,38.0,1.0
冰雪经济,2.22,22611066.9,28.0,7.0
人形机器人,0.05,126648124.8,32.0,41.0
谷子经济,3.46,51137467.2,57.0,2.0
智谱AI,6.76,43180838.4,31.0,2.0
并购重组概念,3.29,141544822.4,70.0,9.0
华为海思,3.37,76202868.8,34.0,5.0
房屋检测,2.84,21815972.0,33.0,2.0
AI眼镜,2.21,128006281.6,53.0,19.0
荣耀概念,1.75,104765580.8,39.0,10.0
财税数字化,5.18,54834356.8,38.0,3.0
玻璃基板,1.38,53237123.2,26.0,7.0
合成生物,2.28,118488800.0,93.0,15.0
锂矿概念,0.01,241134662.4,16.0,21.0
AI语料,3.23,36663222.4,22.0,2.0
碳纤维,0.96,33668228.8,27.0,7.0
AI制药,5.2,15167201.6,16.0,0.0
Kimi概念,4.05,56068006.4,23.0,2.0
铜缆高速连接,0.89,62621184.0,23.0,11.0
低空经济,2.02,335134497.6,186.0,46.0
娃哈哈概念,1.67,9709333.0,18.0,3.0
AIPC,1.35,97975881.6,30.0,11.0
可控核聚变,1.18,39341148.8,13.0,6.0
AI手机,2.08,89121750.4,25.0,8.0
英伟达概念,3.68,136110185.6,37.0,11.0
柔性屏(折叠屏),1.62,100598604.8,56.0,15.0
Sora概念,4.95,39997745.6,37.0,2.0
微盘股,2.55,71441176.0,372.0,24.0
飞行汽车(eVTOL),1.0,78639860.8,47.0,20.0
PEEK材料概念,0.2,25563440.7,10.0,13.0
小米汽车,0.6,342213865.6,37.0,33.0
东盟自贸区概念,1.3,17769984.9,12.0,2.0
多模态AI,4.44,92462590.4,44.0,5.0
高带宽内存,2.12,14592666.7,11.0,2.0
短剧互动游戏,3.61,38118176.0,26.0,1.0
新型工业化,1.73,162910177.6,68.0,21.0
星闪概念,3.94,55379532.8,29.0,6.0
BC电池,0.51,36626187.2,12.0,9.0
SPD概念,3.97,7118150.8,11.0,0.0
减肥药,1.52,36851088.0,22.0,4.0
机器人执行器,-0.58,52502900.8,8.0,17.0
高压快充,0.77,39389601.6,28.0,15.0
空间计算,4.04,14434880.1,23.0,0.0
裸眼3D,2.75,31195630.4,21.0,1.0
混合现实,1.81,106978256.0,22.0,8.0
央企改革,1.41,3397320371.2,323.0,109.0
中特估,0.84,2284613478.4,42.0,29.0
液冷概念,1.61,113883624.0,45.0,15.0
存储芯片,2.66,103281880.0,41.0,12.0
光通信模块,1.88,86704246.4,47.0,12.0
数据要素,5.26,186129899.2,124.0,4.0
算力概念,5.12,660028467.2,127.0,12.0
ERP概念,3.82,26361857.4,14.0,3.0
MLOps概念,7.69,20861739.7,10.0,0.0
同步磁阻电机,0.66,6622123.2,4.0,1.0
时空大数据,4.08,15465075.7,24.0,0.0
数字水印,5.02,11665060.0,16.0,0.0
CPO概念,1.56,135900467.2,32.0,13.0
AI芯片,5.91,128993076.8,24.0,2.0
ChatGPT概念,4.21,221513660.8,74.0,3.0
电子后视镜,3.71,38205225.6,21.0,2.0
毫米波概念,2.17,49398793.6,30.0,9.0
蒙脱石散,1.69,5699436.2,11.0,0.0
血氧仪,3.19,13379739.4,12.0,1.0
第四代半导体,-0.58,10982233.3,1.0,3.0
熊去氧胆酸,1.78,33434264.0,18.0,3.0
PLC概念,0.65,36339416.0,5.0,4.0
数据确权,4.15,30451192.0,31.0,2.0
抗菌面料,0.69,7764682.1,10.0,5.0
跨境电商,2.0,141108574.4,106.0,24.0
复合集流体,1.69,18335412.6,18.0,6.0
破净股,1.11,2054274073.6,304.0,101.0
AIGC概念,4.92,207033296.0,107.0,4.0
Web3.0,4.44,51397035.2,45.0,2.0
供销社概念,1.58,13034499.0,12.0,1.0
科创板做市股,0.86,191111724.8,26.0,18.0
科创板做市商,0.14,177811275.2,7.0,3.0
创新药,2.21,148427193.6,78.0,9.0
世界杯,1.66,259617544.0,14.0,4.0
信创,5.2,380996403.2,226.0,15.0
熔盐储能,1.57,7177440.6,7.0,2.0
空气能热泵,0.25,117210344.0,15.0,16.0
Chiplet概念,1.11,70118731.2,21.0,7.0
减速器,0.65,62512204.8,31.0,28.0
轮毂电机,0.39,5407000.4,5.0,3.0
生物质能发电,0.92,19631339.2,18.0,7.0
TOPCon电池,0.38,59420985.6,21.0,20.0
光伏高速公路,0.73,10482069.2,3.0,4.0
钒电池,1.31,50866124.8,13.0,5.0
钙钛矿电池,0.72,60201544.0,17.0,14.0
汽车一体化压铸,0.28,34397880.0,17.0,12.0
麒麟电池,0.48,123549654.4,7.0,2.0
机器人概念,1.92,669209856.0,321.0,130.0
汽车热管理,0.6,80637030.4,47.0,31.0
F5G概念,2.64,55662820.8,18.0,4.0
超超临界发电,0.64,85733270.4,23.0,18.0
粮食概念,1.69,20625499.0,25.0,3.0
痘病毒防治,2.63,62990150.4,50.0,6.0
数字哨兵,4.33,9058215.6,11.0,1.0
千金藤素,1.6,13443831.1,4.0,1.0
噪声防治,0.29,3111166.1,3.0,4.0
新型城镇化,2.37,42335110.4,91.0,5.0
户外露营,1.59,12554895.7,21.0,5.0
肝炎概念,2.76,42060128.0,42.0,2.0
统一大市场,1.42,36080513.6,26.0,11.0
建筑节能,1.68,19701848.6,30.0,9.0
电子身份证,3.66,34771550.4,33.0,2.0
托育服务,4.09,8780446.2,13.0,0.0
啤酒概念,1.77,23260156.5,15.0,2.0
中俄贸易概念,0.89,45988598.4,42.0,14.0
跨境支付,3.54,1127351219.2,41.0,6.0
土壤修复,1.99,19303735.1,30.0,4.0
智慧灯杆,2.27,13020212.7,21.0,4.0
净水概念,0.63,114481916.8,15.0,4.0
民爆概念,1.07,16310861.7,11.0,6.0
气溶胶检测,1.43,21656205.5,6.0,4.0
东数西算,6.63,112689772.8,53.0,6.0
重组蛋白,2.13,15196820.4,11.0,3.0
数字经济,4.44,180816489.6,151.0,7.0
新冠药物,1.79,53977560.0,54.0,2.0
百元股,0.85,1269675161.6,59.0,31.0
地下管网,1.85,29596472.0,37.0,5.0
电子纸概念,1.65,37148428.8,12.0,2.0
幽门螺杆菌概念,1.91,46204982.4,45.0,6.0
虚拟数字人,4.26,350421390.4,78.0,4.0
DRG/DIP,9.41,16528063.1,18.0,0.0
低价股,2.17,208031425.6,195.0,23.0
动力电池回收,0.41,70059272.0,25.0,12.0
昨日连板_含一字,5.3,28825662.4,20.0,8.0
昨日涨停_含一字,4.52,88972166.4,64.0,29.0
EDR概念,3.09,32341673.6,13.0,1.0
IGBT概念,1.13,205038324.8,26.0,11.0
数据安全,5.8,103006433.6,78.0,2.0
调味品概念,0.88,68324560.0,22.0,10.0
预制菜概念,2.43,63846785.6,50.0,7.0
绿色电力,0.85,464561024.0,85.0,37.0
培育钻石,2.6,13597051.8,13.0,1.0
职业教育,4.14,67149436.8,65.0,6.0
发电机概念,1.76,13120416.0,18.0,2.0
华为欧拉,5.13,34115696.0,17.0,0.0
PVDF概念,-0.19,26346988.3,8.0,7.0
环氧丙烷,1.46,32197606.4,10.0,4.0
磷化工,0.34,70318518.4,25.0,18.0
元宇宙概念,3.96,463506304.0,131.0,10.0
国资云概念,4.61,37860134.4,17.0,2.0
植物照明,0.95,16052984.3,14.0,3.0
